Date,Daily_Turnover
2016-06-28,0.1135766204529488
2016-06-29,0.05646450220597156
2016-06-30,0.12996473831782618
2016-07-01,0.04228754097576951
2016-07-05,0.031042682786558657
2016-07-06,0.03173316435728742
2016-07-07,0.06434878911961314
2016-07-08,0.016322459850150052
2016-07-11,0.06651046833615679
2016-07-12,0.053954115374187796
2016-07-13,0.035277705174801964
2016-07-14,0.043711543179329446
2016-07-15,0.29514255617147134
2016-07-18,0.0650980807214247
2016-07-19,0.016868696558678842
2016-07-20,0.018882889391646868
2016-07-21,0.0594973108036383
2016-07-22,0.0789760493632282
2016-07-25,0.0897802483480981
2016-07-26,0.04830751787992387
2016-07-27,0.05720455816227724
2016-07-28,0.14110642283545094
2016-07-29,0.10260093793290666
2016-08-01,0.18975285470116493
2016-08-02,0.07388559553071726
2016-08-03,0.10967688477286303
2016-08-04,0.1902223668295535
2016-08-05,0.08771355992071701
2016-08-08,0.08783077966889977
2016-08-09,0.02749178409852995
2016-08-10,0.032457476787506774
2016-08-11,0.035090255768346026
2016-08-12,0.018886854449175323
2016-08-15,0.05629152822090226
2016-08-16,0.038962613190131994
2016-08-17,0.05727167178427964
2016-08-18,0.09539633147457935
2016-08-19,0.0472699781371802
2016-08-22,0.15188921009373008
2016-08-23,0.0578286037588355
2016-08-24,0.039873278769742886
2016-08-25,0.01833902948549389
2016-08-26,0.10744262256442182
2016-08-29,0.10865127696598352
2016-08-30,0.033518007778504534
2016-08-31,0.06609467281782323
2016-09-01,0.04055940533366665
2016-09-02,0.05695016614530086
2016-09-06,0.04265683577003307
2016-09-07,0.05373192779800689
2016-09-08,0.04211911545474461
2016-09-09,0.04399058519427321
2016-09-12,0.19703597460287547
2016-09-13,0.04455237781334079
2016-09-14,0.11766797364350247
2016-09-15,0.04764533370603617
2016-09-16,0.06873014577637392
2016-09-19,0.09231494026515448
2016-09-20,0.052999935629500845
2016-09-21,0.04332890495635444
2016-09-22,0.10985060445060522
2016-09-23,0.030007088293040027
2016-09-26,0.09908310989371297
2016-09-27,0.1353079788467292
2016-09-28,0.06538961113023636
2016-09-29,0.04784844830803396
2016-09-30,0.04361875380566541
2016-10-03,0.05068722642162423
2016-10-04,0.04446617000441517
2016-10-05,0.009429097954116401
2016-10-06,0.041861611089268815
2016-10-07,0.07627269351769321
2016-10-10,0.05477067085745963
2016-10-11,0.022647645594441733
2016-10-12,0.10213153419529017
2016-10-13,0.040392591871924025
2016-10-14,0.026665486432078056
2016-10-17,0.15225050928819123
2016-10-18,0.07856983553655968
2016-10-19,0.07467523018251374
2016-10-20,0.3132035751025802
2016-10-21,0.06111076455470102
2016-10-24,0.122759124928062
2016-10-25,0.223504132756676
2016-10-26,0.1477686564354849
2016-10-27,0.22629741252695817
2016-10-28,0.09554200942515288
2016-10-31,0.046833229280324726
2016-11-01,0.05158251036058936
2016-11-02,0.05054464437043858
2016-11-03,0.07982402450225709
2016-11-04,0.04856407611074677
2016-11-07,0.046521786762537
2016-11-08,0.04448648857215178
2016-11-09,0.03765220986857007
2016-11-10,0.05851812518012374
2016-11-11,0.15337832956333664
2016-11-14,0.15483242429037897
2016-11-15,0.11863171342549984
2016-11-16,0.042015241942130556
2016-11-17,0.029205699177238347
2016-11-18,0.08628946381994866
2016-11-21,0.021931159338953114
2016-11-22,0.03185911217984486
2016-11-23,0.0432333969320697
2016-11-25,0.03760900523867864
2016-11-28,0.026682158662484388
2016-11-29,0.06197357361995153
2016-11-30,0.02095385493749052
2016-12-01,0.04249690094889995
2016-12-02,0.08109654440968199
2016-12-05,0.03616685569353589
2016-12-06,0.04500297476242256
2016-12-07,0.02441918462140552
2016-12-08,0.14093321852504723
2016-12-09,0.05988865702381988
2016-12-12,0.02896511408597835
2016-12-13,0.033222268853124536
2016-12-14,0.08730355239885582
2016-12-15,0.2813578667222382
2016-12-16,0.19453105523944486
2016-12-19,0.1209889521086337
2016-12-20,0.22782691287012174
2016-12-21,0.2726732855605707
2016-12-22,0.029216659900553887
2016-12-23,0.13215018690401212
2016-12-27,0.002865716593820476
2016-12-28,0.024867588915729096
2016-12-29,0.11417371661518236
2016-12-30,0.013642354205075232
2017-01-03,0.04049546405834476
2017-01-04,0.016133080676121767
2017-01-05,0.08854039982744034
2017-01-06,0.03232111293795607
2017-01-09,0.03025910114327953
2017-01-10,0.14692685945788508
2017-01-11,0.0233997955948361
2017-01-12,0.022407302984593962
2017-01-13,0.07576210229005043
2017-01-17,0.031661154351962775
2017-01-18,0.17495353118229234
