Date,OOS_Return
2016-06-27,-0.030095012759067088
2016-06-28,0.013720871713244723
2016-06-29,0.032231039394191786
2016-06-30,0.014173848607738753
2016-07-01,-0.0023938301260701183
2016-07-05,-0.0032572838425005742
2016-07-06,-0.00015622236874078825
2016-07-07,0.003356072735253888
2016-07-08,0.017762802744895893
2016-07-11,0.005412488045778127
2016-07-12,0.005544517809931752
2016-07-13,-0.0023805887554291505
2016-07-14,0.0058490921228865
2016-07-15,0.0006767736555277884
2016-07-18,-0.0018171159365704213
2016-07-19,0.004574162498399457
2016-07-20,0.0014189187877329194
2016-07-21,-0.0017565141003344949
2016-07-22,0.006503778551935208
2016-07-25,0.006445839376053795
2016-07-26,0.005176979444101141
2016-07-27,0.003997763180917846
2016-07-28,-0.0019882072178132233
2016-07-29,5.395425095304496e-05
2016-08-01,0.0012072342922935303
2016-08-02,-0.0046893249610417435
2016-08-03,0.01312719794889412
2016-08-04,0.00998228213063806
2016-08-05,0.0035340035118451665
2016-08-08,-0.0008104969410019278
2016-08-09,-0.0008941850090144715
2016-08-10,-0.0034894726569573266
2016-08-11,0.0003276769150823333
2016-08-12,0.0030397745493199544
2016-08-15,0.006310159249066491
2016-08-16,-0.006962596045453287
2016-08-17,0.004856361497283514
2016-08-18,0.007695044422354198
2016-08-19,-0.00288282411688863
2016-08-22,0.0025143014715185586
2016-08-23,0.0031088802636030557
2016-08-24,-0.002969345254483186
2016-08-25,0.0018777184315345193
2016-08-26,-0.0006644933535755329
2016-08-29,0.0037562235117695065
2016-08-30,0.0032521685012292544
2016-08-31,0.0032400312008661566
2016-09-01,0.003606448506933845
2016-09-02,-0.0012994958289106362
2016-09-06,-0.002197803193038243
2016-09-07,0.0025962446343432157
2016-09-08,-0.0013122960009413107
2016-09-09,-0.017524889206847107
2016-09-12,0.014173118872088367
2016-09-13,-0.007867396104635186
2016-09-14,-0.00483737891123447
2016-09-15,0.010559925133137362
2016-09-16,0.00011098460137814764
2016-09-19,0.004050245749991481
2016-09-20,0.0005849491509827647
2016-09-21,0.005016892404853498
2016-09-22,-4.8128640605559414e-05
2016-09-23,-0.0034076816806685025
2016-09-26,-0.016400962894261947
2016-09-27,0.005831058383409117
2016-09-28,-5.116923704037138e-05
2016-09-29,-0.012455762456437097
2016-09-30,-0.0035433724925910516
2016-10-03,0.0033913585948202912
2016-10-04,0.0019126682538944397
2016-10-05,0.0049348907447945315
2016-10-06,0.0007194126545257927
2016-10-07,-0.0019390794322720968
2016-10-10,-0.000704055056521077
2016-10-11,-0.007499165862127803
2016-10-12,0.005356101304353317
2016-10-13,-0.00234980619191846
2016-10-14,-0.0005034436737474207
