Date,OOS_Return
2017-01-04,0.014284145054574465
2017-01-05,-0.004314131198831217
2017-01-06,0.007034708895784064
2017-01-09,-0.008271736624375383
2017-01-10,0.0008104014519428774
2017-01-11,0.0029042622210505814
2017-01-12,-0.004875261759292052
2017-01-13,0.004008969382326045
2017-01-17,-0.010123803965643465
2017-01-18,0.007803002686233626
2017-01-19,-0.0039026105498578267
2017-01-20,0.005162513121455718
2017-01-23,-0.003349183715721584
2017-01-24,0.0076687332481998
2017-01-25,0.009730559056335977
2017-01-26,0.00023360677430097945
2017-01-27,-0.0031478310379223964
2017-01-30,-0.00524778595626396
2017-01-31,-0.002219836211522794
2017-02-01,-0.002394324833658077
2017-02-02,0.0025654228797426324
2017-02-03,0.011694785779493781
2017-02-06,-0.0015386468692999379
2017-02-07,0.0007019932723608805
2017-02-08,-0.0037455556608785756
2017-02-09,0.010869203713343831
2017-02-10,0.004136841569653559
2017-02-13,0.008859762451860985
2017-02-14,0.005216723521665611
2017-02-15,0.006937855998599435
2017-02-16,9.96364851820734e-05
2017-02-17,0.0011155862386900005
2017-02-21,0.0028775147982102603
2017-02-22,0.0018300397424565321
2017-02-23,0.004565328386974002
2017-02-24,-0.00032949467355614266
2017-02-27,-0.00014463568922287175
2017-02-28,-0.0032701872507783845
2017-03-01,0.020065715693919156
2017-03-02,-0.013646515216452602
2017-03-03,0.002791397950978876
2017-03-06,-0.005196253972719926
2017-03-07,-0.0019309458179417036
2017-03-08,-0.0008056292585901368
2017-03-09,0.0017670858479688378
2017-03-10,0.002546347823214342
2017-03-13,0.0024643118588136134
2017-03-14,-0.001670870229932249
2017-03-15,0.0034354635178910323
2017-03-16,0.0013906981149524324
2017-03-17,-0.004727701698933925
2017-03-20,-0.005389438394143379
2017-03-21,-0.019193614448503014
2017-03-22,0.0005652910323005604
2017-03-23,0.0013804844816587634
2017-03-24,-0.0016701785219654449
2017-03-27,-0.002974830673397273
2017-03-28,0.0076644129193952585
2017-03-29,-0.0043954505741786625
2017-03-30,0.008468209281236039
2017-03-31,-0.002371250417140665
2017-04-03,-0.004453376104604585
2017-04-04,3.254307048219857e-05
2017-04-05,-0.00390845472405967
2017-04-06,0.0034993498414633423
2017-04-07,-0.0015104029072860602
2017-04-10,0.0007947100104418543
2017-04-11,-0.0005980735525156913
2017-04-12,-0.005669213396940352
2017-04-13,-0.008356639276951149
2017-04-17,0.014086982444835347
2017-04-18,-0.005178123384445353
2017-04-19,-0.0007844816953452145
2017-04-20,0.012482938242626676
2017-04-21,-0.005296178089298168
2017-04-24,0.014277397982507527
2017-04-25,0.005969457688189287
2017-04-26,0.0028155234981158367
2017-04-27,0.0014103976176271414
2017-04-28,-0.00706105022726419
2017-05-01,0.0032277678256085185
2017-05-02,-0.0008857619568838405
2017-05-03,0.002510151522133988
2017-05-04,0.0036408566362529622
2017-05-05,0.0013198721215230398
2017-05-08,-0.004110066140844921
2017-05-09,-0.002707942398328558
2017-05-10,0.0018026445435896576
2017-05-11,-0.0033408325447187625
2017-05-12,-0.003284517491281916
2017-05-15,0.007785033157871275
2017-05-16,0.00048092260376638254
2017-05-17,-0.018435801526441076
2017-05-18,0.004331626351559339
2017-05-19,0.00539360875242682
2017-05-22,0.007406283413255124
2017-05-23,0.005222162122863599
2017-05-24,0.0014899595904830823
2017-05-25,0.007482528128589952
2017-05-26,-0.0006032030660463261
2017-05-30,-0.00244982723530092
2017-05-31,0.002455089950446377
2017-06-01,0.010240723316995883
2017-06-02,-0.00020337675166282122
2017-06-05,-0.0007445065982050843
2017-06-06,-0.005491086158385011
2017-06-07,0.005616881946214709
2017-06-08,0.007013033305466637
2017-06-09,0.007294574639224214
2017-06-12,0.0009564368600445408
2017-06-13,0.005354363579629613
2017-06-14,0.002078444460034751
2017-06-15,0.0009635982446192997
2017-06-16,0.0006522207518421539
2017-06-19,0.005843932212058028
2017-06-20,-0.0073063725102655115
2017-06-21,-0.004857881129261582
2017-06-22,-0.004420468829690189
2017-06-23,-0.0007960665976159406
2017-06-26,0.0022014103355738578
2017-06-27,-0.0005109326672770601
2017-06-28,0.014592515778780919
2017-06-29,-0.004739677848154722
2017-06-30,-0.00023231424108362725
2017-07-03,0.007737217829471125
2017-07-05,0.0015820415807485055
2017-07-06,-0.0075604744073160994
2017-07-07,0.007495859461666311
2017-07-10,0.0005806634776231027
2017-07-11,-0.0024893784439363946
2017-07-12,0.005427013259205197
2017-07-13,0.005340046207307504
2017-07-14,-7.476101683098453e-05
2017-07-17,0.0009196975652252502
2017-07-18,0.0005202038015783702
2017-07-19,0.002754039014795412
2017-07-20,0.001495159671628821
2017-07-21,0.003638266457865898
2017-07-24,0.0032768677339940515
2017-07-25,0.005334327055438077
2017-07-26,-0.003622639112805124
2017-07-27,-0.006803292716183243
2017-07-28,0.004763164621153974
2017-07-31,0.0035112921211419307
2017-08-01,0.0067198428906350815
2017-08-02,-0.0026926376402542887
2017-08-03,-0.0015664390955159755
2017-08-04,0.0024942131026934717
2017-08-07,-0.0004983959802592058
2017-08-08,-0.0012879381555308148
2017-08-09,0.0006904490284910731
2017-08-10,-0.01450158829777355
2017-08-11,-0.003189654252142465
2017-08-14,0.012839778402097858
2017-08-15,0.0013251626140910622
2017-08-16,0.00018883486803148995
2017-08-17,-0.016736423795599878
2017-08-18,-0.0003471852044002958
2017-08-21,-0.00018138335027501317
2017-08-22,0.01021833193669584
2017-08-23,-0.004198047460154902
2017-08-24,-0.002537852856415388
2017-08-25,0.0038571027005498914
2017-08-28,-0.003911470657768568
2017-08-29,-0.0029141602832158035
2017-08-30,0.003020406019086864
2017-08-31,0.00236144742803579
2017-09-01,0.0007795801574195719
2017-09-05,-0.01903952090904536
2017-09-06,0.0027605246825344585
2017-09-07,-0.01048570461899364
2017-09-08,0.013622602170217931
2017-09-11,0.01464833625691453
2017-09-12,0.007115305306649461
2017-09-13,-0.0027257039298075004
2017-09-14,-0.002065605165714076
2017-09-15,0.003252081224841712
2017-09-18,0.005743014151988011
2017-09-19,0.003998609338058774
2017-09-20,0.004471214164900455
2017-09-21,0.00027672730571116254
2017-09-22,0.004596102980690747
2017-09-25,-0.0016592963629602502
2017-09-26,-0.0002817286264893094
2017-09-27,0.008328569709303738
2017-09-28,0.0026783744765642038
2017-09-29,0.003580706453743624
2017-10-02,0.006370748937753079
2017-10-03,0.0023126169876539404
2017-10-04,-0.00019892120146067853
2017-10-05,0.006263644117680638
2017-10-06,-0.001438976292772188
2017-10-09,8.120240754852694e-05
2017-10-10,0.0030660408193733096
2017-10-11,0.0009065019952636379
2017-10-12,-0.00023051498405076006
2017-10-13,0.0016156376051936533
2017-10-16,0.0030549829167909014
2017-10-17,-0.004826036413730421
2017-10-18,0.0046069647567915355
2017-10-19,0.002268593989465329
2017-10-20,0.007830580535335994
2017-10-23,-0.0004164210280996018
2017-10-24,0.0021586445924252386
2017-10-25,-0.0027555101826838113
2017-10-26,0.005557081652707425
2017-10-27,-0.0012248668480396093
2017-10-30,-0.00429032512049169
2017-10-31,-0.0002045611800911781
2017-11-01,-0.00024589718902495175
2017-11-02,0.008081360311836754
2017-11-03,-0.0002901240107533088
2017-11-06,0.002259544564419037
2017-11-07,-0.007384949695617504
2017-11-08,-0.0005409280749986257
2017-11-09,-0.0012138844102495916
2017-11-10,-0.0013932269389098015
2017-11-13,0.0015975411709423719
2017-11-14,0.0032946658171040377
2017-11-15,-0.001554106625872262
2017-11-16,0.0011029484882697778
2017-11-17,0.0009170189637486301
2017-11-20,0.004714306917887356
2017-11-21,0.0045327320789457755
2017-11-22,-0.0037152561059074067
2017-11-24,0.00041255817182650223
2017-11-27,-0.000768074337503963
2017-11-28,0.015287107194109409
2017-11-29,0.0042441982270921665
2017-11-30,0.006889404199530076
2017-12-01,0.00029867642118836966
2017-12-04,0.0023327279227792234
2017-12-05,-0.0051351384055199865
2017-12-06,0.0004943357422971453
2017-12-07,0.0034767665489264447
2017-12-08,0.004739943593615436
2017-12-11,0.0005366846872042689
