Date,Daily_Turnover
2016-06-28,0.0436377265379601
2016-06-29,0.12908496486662485
2016-06-30,0.11766928337454018
2016-07-01,0.1382983786322633
2016-07-05,0.08098512242393571
2016-07-06,0.01760928409375854
2016-07-07,0.03047109110541409
2016-07-08,0.09115405039295309
2016-07-11,0.1286566499137183
2016-07-12,0.0044007216570507435
2016-07-13,0.09056729169572994
2016-07-14,0.06309029036947165
2016-07-15,0.033653510407434924
2016-07-18,0.0510222894766984
2016-07-19,0.03727365941711143
2016-07-20,0.005637941372718282
2016-07-21,0.04310949780204229
2016-07-22,0.040220730067408464
2016-07-25,0.006789546700713369
2016-07-26,0.04426864321978397
2016-07-27,0.004329844565938049
2016-07-28,0.06171653395841367
2016-07-29,0.016078856124808548
2016-08-01,0.0434207035314667
2016-08-02,0.005453515353208232
2016-08-03,0.02071650023680176
2016-08-04,0.034475281147063656
2016-08-05,0.8927797502315187
2016-08-08,0.0
2016-08-09,0.0
2016-08-10,0.0
2016-08-11,0.0
2016-08-12,0.0
2016-08-15,0.0
2016-08-16,0.0
2016-08-17,0.0
2016-08-18,0.0
2016-08-19,0.0
2016-08-22,0.0
2016-08-23,0.0
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,0.0
2016-08-29,0.0
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,0.0
2016-09-02,0.0
2016-09-06,0.0
2016-09-07,0.0
2016-09-08,0.0
2016-09-09,0.0
2016-09-12,0.0
2016-09-13,0.0
2016-09-14,0.0
2016-09-15,0.0
2016-09-16,0.0
2016-09-19,0.0
2016-09-20,0.0
2016-09-21,0.0
2016-09-22,0.0
2016-09-23,0.0
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,0.0
2016-10-03,0.0
2016-10-04,0.0
2016-10-05,0.0
2016-10-06,0.0
2016-10-07,0.0
2016-10-10,0.0
2016-10-11,0.0
2016-10-12,0.0
2016-10-13,0.0
2016-10-14,0.0
2016-10-17,0.0
2016-10-18,0.0
2016-10-19,0.0
2016-10-20,0.0
2016-10-21,0.0
