Date,Daily_Turnover
2016-04-04,0.030298778399259978
2016-04-05,0.034969073673952696
2016-04-06,0.07401102008165508
2016-04-07,0.05728769288575492
2016-04-08,0.06157232177209199
2016-04-11,0.02653070242018655
2016-04-12,0.10064985177268379
2016-04-13,0.06699109021456376
2016-04-14,0.08156501312325942
2016-04-15,0.02005946141512709
2016-04-18,0.0957308622057153
2016-04-19,0.025401338812457173
2016-04-20,0.22823330331198816
2016-04-21,0.10828490890287037
2016-04-22,0.5207642995701851
2016-04-25,0.0990239991018623
2016-04-26,0.1289873502634212
2016-04-27,0.584130126508011
2016-04-28,0.023931223254491006
2016-04-29,0.3391536106667288
2016-05-02,0.062098259929421355
2016-05-03,0.22716832775256102
2016-05-04,0.12742783045712958
2016-05-05,0.218205092008596
2016-05-06,0.055257282927846686
2016-05-09,0.09968844881534028
2016-05-10,0.19900287547990878
2016-05-11,0.355800518300631
2016-05-12,0.12626426658081846
2016-05-13,0.1407225185698361
2016-05-16,0.13249410992559757
2016-05-17,0.04951865034270378
2016-05-18,0.13027757309535773
2016-05-19,0.12390731541790781
2016-05-20,0.06305433659482947
2016-05-23,0.0775004837815601
2016-05-24,0.09333830507138662
2016-05-25,0.22949060443315908
2016-05-26,0.24663729871479556
2016-05-27,0.030256254396754678
2016-05-31,0.03716260745053375
2016-06-01,0.01193714808722926
2016-06-02,0.16768851849290622
2016-06-03,0.25368475915654115
2016-06-06,0.09563791610661032
2016-06-07,0.026264747985232054
2016-06-08,0.23163578516632854
2016-06-09,0.076415490272526
2016-06-10,0.04627644638226771
2016-06-13,0.12746380051422762
2016-06-14,0.12075961247963164
2016-06-15,0.21690923747513474
2016-06-16,0.07144839473716891
2016-06-17,0.04722344975047971
2016-06-20,0.10584286649539519
2016-06-21,0.1517460076983564
2016-06-22,0.03769963283565712
2016-06-23,0.12096445763600726
2016-06-24,0.19061564528484332
2016-06-27,0.6537060098061308
2016-06-28,0.21099429130516803
2016-06-29,0.21337169713811316
2016-06-30,0.19353144847040304
2016-07-01,0.17826087047105937
2016-07-05,0.0969933517521316
