Date,Daily_Turnover
2017-01-05,0.004552891635461142
2017-01-06,0.004333447550924339
2017-01-09,0.00840155299651344
2017-01-10,0.004782108091796829
2017-01-11,0.0003323955875348481
2017-01-12,0.0015913734279201256
2017-01-13,0.009082961568340054
2017-01-17,0.004229498456080363
2017-01-18,0.00923540279611835
2017-01-19,0.002040209904458673
2017-01-20,0.006396058000540684
2017-01-23,0.002114280763508283
2017-01-24,0.012564548948042466
2017-01-25,0.007590706738463794
2017-01-26,0.006115678289189077
2017-01-27,0.00197133781796418
2017-01-30,0.0012045070205573254
2017-01-31,0.02232833689171984
2017-02-01,0.0029680541210994503
2017-02-02,0.009667297302231571
2017-02-03,0.0015262412365921792
2017-02-06,0.010340888485218962
2017-02-07,0.007208698143323137
2017-02-08,0.019228655401068495
2017-02-09,0.0022396794533847955
2017-02-10,0.004659274136452724
2017-02-13,0.012391947567532523
2017-02-14,0.019320183845670462
2017-02-15,0.008293252559826622
2017-02-16,0.007611632533621402
2017-02-17,0.002195287762347002
2017-02-21,0.00041637220277802693
2017-02-22,0.004761641311057331
2017-02-23,0.006522825867437931
2017-02-24,0.0011601384101731166
2017-02-27,0.005680057770204939
2017-02-28,0.0008648272785989159
2017-03-01,0.005910119911764383
2017-03-02,0.016057881353089
2017-03-03,0.005389967339311152
2017-03-06,0.002409346464793091
2017-03-07,0.001698029055310103
2017-03-08,0.003100431566792145
2017-03-09,0.008061669298717652
2017-03-10,0.0003036662153427785
2017-03-13,0.0006892045628385766
2017-03-14,0.009168401143784545
2017-03-15,0.0016278207248969362
2017-03-16,0.0017393988918104142
2017-03-17,0.0005339698194997194
2017-03-20,0.005586990628552632
2017-03-21,0.002525544515497047
2017-03-22,0.0072328938892336206
2017-03-23,0.0005566380321969213
2017-03-24,0.0028258182753755296
2017-03-27,0.0036866248513213575
2017-03-28,0.0016074365020545978
2017-03-29,0.005413048356592329
2017-03-30,0.0030041807475936853
2017-03-31,0.0024529994217204667
2017-04-03,0.0035534820347563577
2017-04-04,0.0028287996991558633
2017-04-05,0.005770710320407742
2017-04-06,0.003520247722409336
2017-04-07,0.005286535308160292
2017-04-10,0.0008595659076465756
2017-04-11,0.0005331003697682099
2017-04-12,0.003514731581599143
2017-04-13,0.00867399715777467
2017-04-17,0.0024841139161800984
2017-04-18,0.003968022587255117
2017-04-19,0.003708875154452425
2017-04-20,0.0024878699704974786
2017-04-21,0.005805695356419282
2017-04-24,0.011376613899560262
2017-04-25,0.004500789873513955
2017-04-26,0.0023875395292777884
2017-04-27,0.0021636507819700708
2017-04-28,0.0016200697000588694
2017-05-01,0.006689590200426306
2017-05-02,0.003042554400151768
2017-05-03,0.004218068922362169
2017-05-04,0.005935336952035987
2017-05-05,0.00393248210223132
2017-05-08,0.0002488218711003227
2017-05-09,0.0022114861370005953
2017-05-10,0.0016377535905944913
2017-05-11,0.0040967877117385355
2017-05-12,0.003290240061230648
2017-05-15,0.0010671410354684786
2017-05-16,0.003470664761275377
2017-05-17,0.0013879836797260937
2017-05-18,0.013164682602661182
2017-05-19,0.008159746330442356
2017-05-22,0.0037997728740408743
2017-05-23,0.0030659972490206227
2017-05-24,0.0015144249274127936
2017-05-25,0.008988970023770972
2017-05-26,0.0033556023092138646
2017-05-30,0.0017813009416463325
2017-05-31,0.001993184018600088
2017-06-01,0.0011416448458490278
2017-06-02,0.0031938216320019537
2017-06-05,0.0005620374077522994
2017-06-06,0.003902093299978429
2017-06-07,0.0036058772776978
2017-06-08,0.0019419822279448332
2017-06-09,0.002936983364355936
2017-06-12,0.005696884338474272
2017-06-13,0.004282660011906978
2017-06-14,0.004196870171588146
2017-06-15,0.005608598689229885
2017-06-16,0.0015838291449477128
2017-06-19,0.0005655766685862653
2017-06-20,0.003165554919490207
2017-06-21,0.00424402960234439
2017-06-22,0.0022926431256248877
2017-06-23,0.002510250985337671
2017-06-26,0.00618620707349734
2017-06-27,0.040548730792048036
2017-06-28,0.025312028714482234
2017-06-29,0.019858202082469772
2017-06-30,0.016698358580773367
2017-07-03,0.02232609623670837
2017-07-05,0.004207127747482773
2017-07-06,0.013123633749839056
2017-07-07,0.00444481193310967
2017-07-10,0.003531490170570177
2017-07-11,0.010017074512734828
2017-07-12,0.0031410169028379172
2017-07-13,0.0083630226714543
